artist_mbid,song_id,artist_name,title,year,gender,gender_clean,country,country_clean,genre_principal,key,mode,tempo,time_signature,loudness,duration,pitch_0_mean,pitch_1_mean,pitch_2_mean,pitch_3_mean,pitch_4_mean,pitch_5_mean,pitch_6_mean,pitch_7_mean,pitch_8_mean,pitch_9_mean,pitch_10_mean,pitch_11_mean,timbre_0_mean,timbre_1_mean,timbre_2_mean,timbre_3_mean,timbre_4_mean,timbre_5_mean,timbre_6_mean,timbre_7_mean,timbre_8_mean,timbre_9_mean,timbre_10_mean,timbre_11_mean
2b0d81ce-1d0e-4097-91b3-c1f0cb045a2c,SOKLGLN12A8C13D204,Dave Hollister,Calm Da Seas,2008.0,Male,Male,US,US,,11,1,117.936,4,-5.193,258.16771,0.27300261096605744,0.3982049608355091,0.19152872062663187,0.31672454308093995,0.2837167101827676,0.23619973890339427,0.35399347258485636,0.24573890339425586,0.3947362924281984,0.1604804177545692,0.27386292428198433,0.3840365535248042,46.3282911227154,1.7985900783289817,-1.8400731070496081,-3.6485626631853787,15.206647519582244,-20.71999869451697,-12.703562663185378,-10.572319843342036,2.1511096605744124,3.3430992167101827,3.8234281984334206,10.865859007832897
8af64037-6d26-4d24-afd8-7e085abb01b1,SORDYIS12A6D4F64EC,The Impressions,I Found You,1963.0,,Unknown,US,US,R&B,1,1,121.896,4,-16.489,207.35955,0.2852414383561644,0.3861267123287671,0.20581164383561645,0.33914041095890407,0.26937842465753425,0.39221061643835614,0.26952568493150686,0.21531849315068494,0.3940376712328767,0.20489212328767123,0.3158321917808219,0.15087842465753423,35.48673287671233,81.06358219178082,17.821977739726027,-1.5738527397260273,12.67432705479452,5.966039383561644,8.947263698630138,-3.02401198630137,9.64309589041096,6.671977739726027,-13.104885273972602,-19.383164383561645
7ccdb27f-13cb-424a-93ce-316a6f059fdd,SOFIYUN12AB0184842,Casa Bulga,Afraid Of Change (Tribal Vocal Mix),2003.0,,Unknown,,Unknown,,10,0,0.0,3,-7.327,401.24036,0.8980103092783506,0.5622395876288659,0.2195138144329897,0.1960342268041237,0.24298721649484537,0.22139175257731958,0.24916164948453606,0.27688865979381444,0.28148659793814435,0.2935637113402062,0.4007538144329897,0.4449752577319588,44.82783752577319,59.41232164948454,-35.28017896907216,31.812357938144327,-3.4460692783505156,-15.692346391752578,7.541152164948454,7.805505567010309,-8.604179793814433,2.9510787628865978,7.875449896907217,1.1458367010309278
ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,SOMGMSS12A8C13492A,Bob Marley & The Wailers,Rainbow Country (Red Gold And Green Version),2001.0,Male,Male,JM,JM,Reggae,8,0,152.99,4,-5.308,258.29832,0.6091011419249592,0.8510163132137031,0.4238099510603589,0.24840864600326262,0.1942626427406199,0.18918760195758563,0.1765358890701468,0.16368597063621534,0.23992659053833604,0.1668694942903752,0.2560889070146819,0.3146965742251223,47.219839314845025,-15.634444535073412,-1.9819657422512238,23.01639722675367,-7.013168841761828,-5.6424339314845025,15.25367699836868,-5.5136182707993475,29.689959216965743,1.6508784665579117,3.507535889070147,9.138732463295268
4910c255-cd1c-4f3e-a2c1-6e419b162220,SOMAFQT12A8AE47E8D,Tanto Metro & Devonte,Strange Things,2004.0,,Unknown,,Unknown,,7,1,104.465,4,-6.712,158.1971,0.622901282051282,0.7346230769230769,0.28000128205128205,0.22352820512820512,0.25783333333333336,0.27489358974358974,0.2985576923076923,0.2640923076923077,0.3923320512820513,0.3366628205128205,0.40528974358974357,0.2690820512820513,47.77201666666667,55.22719358974359,-0.9521423076923076,12.305485897435897,17.871007692307693,-3.2391948717948718,-9.050246153846153,4.835767948717948,-8.706455128205128,13.445666666666668,0.9216461538461539,-4.925784615384615
d13d9feb-b7c7-49f4-9b72-65e29a16aa24,SOHJXBB12A8C1437B7,Hot Tuna,Parchman Farm,2004.0,,Unknown,US,US,Blues,1,0,138.512,4,-9.989,461.71383,0.24501178781925342,0.5471879502292076,0.18158611656843482,0.2088677144728225,0.38531499672560576,0.3451401440733464,0.6436653569089719,0.23973018991486575,0.24090307793058283,0.2951244269810085,0.18260117878192533,0.2800897184020956,43.36873149967256,-51.06815389652914,23.66547085789129,7.57087098886706,-20.082533071381793,-0.7674112639161755,-12.685803536345777,-11.959407989521939,19.036449246889326,-0.050044531761624086,3.28212901113294,4.584723641126391
2f522f5c-111c-4ce8-8bd0-d82e97c227ad,SOIKPOX12A58A7BA0B,Daddy Yankee,A Lo Clasico,2007.0,Male,Male,PR,PR,Latin,4,0,91.026,4,-4.13,235.15383,0.5483764258555134,0.4643583650190114,0.3194752851711027,0.32598764258555135,0.4593250950570342,0.30725380228136884,0.31781653992395437,0.3171226235741445,0.3362214828897338,0.4109648288973384,0.30063403041825093,0.4534857414448669,48.537557034220534,30.990192015209125,24.826220532319393,21.307218631178706,-3.458995247148289,6.887382129277566,-10.032222433460078,-4.046668250950571,-1.7612385931558934,6.956808935361217,-0.8824600760456275,-8.492937262357414
e883be93-9ba5-44f0-a207-6d5d8cd656b6,SOYMQQN12A58A7D293,The Cortinas,Radio Rape,1978.0,,Unknown,GB,GB,Rock,4,1,134.985,3,-7.687,219.01016,0.16714915693904023,0.22683657587548636,0.28025680933852143,0.36406874189364463,0.7892308690012969,0.24885992217898834,0.17867185473411154,0.14484435797665368,0.14033333333333334,0.2061634241245136,0.15015304798962387,0.34912581063553827,43.42821660181582,27.118744487678338,-2.515878080415045,13.003861219195851,-27.00675616083009,24.069053177691313,-14.78294682230869,7.338780804150454,23.558207522697796,-2.620591439688716,-6.38873411154345,5.655836575875486
1a576d57-4b7c-4f22-a51e-fe403c0103c4,SOKRTAB12A8C1371C9,Masta Ace Incorporated,Ain't No Game,1995.0,,Unknown,US,US,Hip-Hop,11,1,88.12,5,-7.687,295.1571,0.4530550161812298,0.5355622977346278,0.3349239482200647,0.31568203883495144,0.3099279935275081,0.43688106796116505,0.5835614886731392,0.3835364077669903,0.26802588996763754,0.24138754045307445,0.26084546925566343,0.4282233009708738,42.562636731391585,25.672727346278318,-12.749399676375404,4.194831715210356,-4.515731391585761,3.7588923948220065,15.732862459546926,-6.872947411003236,-18.125712783171522,-7.398596278317153,-4.836126213592233,3.6410881877022656
42b5af45-312e-4dc1-ad0c-84dea2d5dcb2,SOYBJJE12A8C13CC79,Eddie Palmieri,No Pienses Asi,1973.0,Male,Male,US,US,Jazz,10,0,153.309,1,-17.886,266.50077,0.3848582857142857,0.36284,0.210064,0.31495999999999996,0.21199428571428572,0.25089942857142855,0.203104,0.18335657142857145,0.24244228571428572,0.18111314285714283,0.3943005714285714,0.2819291428571428,35.260384,4.888019428571428,-4.887328,2.367254857142857,-7.40048,0.8094582857142858,-14.44103542857143,-11.604573714285715,21.974201142857144,5.637977142857142,-1.6837245714285713,6.497088000000001
a7412cd0-e0b8-4fa1-8d24-75bb92a84946,SOQKFHB12AB0186B13,William Orbit,Cavalleria Rusticana,2000.0,Male,Male,GB,GB,Electronic,5,1,131.281,4,-21.82,199.8624,0.4164022082018928,0.16129179810725552,0.3066451104100947,0.09062933753943218,0.19870820189274446,0.4560362776025237,0.12802839116719242,0.24197160883280758,0.1097018927444795,0.3278123028391167,0.3092003154574132,0.16972082018927445,31.894712933753944,-205.46543375394322,63.19708675078864,9.692088328075709,23.187383280757096,-23.91584069400631,31.712397476340694,8.444160883280757,-20.735943217665614,-11.203914826498423,-3.987812302839117,-10.255162460567824
16f146da-deef-4f07-9bbf-e4922c27067e,SOAGBQA12AB0180400,HA-ASH,Amor a Medias,2005.0,,Unknown,MX,MX,Pop,9,1,136.945,4,-5.548,253.90975,0.40180693069306933,0.49835396039603963,0.36366089108910893,0.2468180693069307,0.41932301980198017,0.2006361386138614,0.2702141089108911,0.14210767326732673,0.22396410891089108,0.38067698019801977,0.1707388613861386,0.30892202970297034,49.61232301980198,9.848941831683169,25.136841584158415,-0.9712710396039604,-2.5888242574257427,-12.359805693069307,-0.09216089108910888,-0.268315594059406,5.879705445544554,-0.02251980198019797,-1.1002784653465347,-3.8462252475247523
a74b1b7f-71a5-4011-9441-d0b5e4122711,SOSQIHH12A8C13370B,Radiohead,15 Step,2007.0,,Unknown,GB,GB,Rock,1,1,188.91,5,-7.057,237.21751,0.6270858895705521,0.6387300613496933,0.35233917616126204,0.44570815074496056,0.3904732690622261,0.3836099912357581,0.4049588080631025,0.3835749342681858,0.3975433829973707,0.3254907975460123,0.30442331288343555,0.245908851884312,46.18684574934268,-20.681773006134968,-13.174336546888695,19.9871393514461,14.229099912357581,-13.27760823838738,3.133119193689746,-4.439967572304996,-3.9952445223488167,-6.596539877300613,1.8691156879929887,-1.7109325153374233
84c38d3a-3400-4c28-b988-90558bb6fae0,SOGHPNO12A582A2482,BoDeans,Lookin' For Me Somewhere,1986.0,,Unknown,US,US,Rock,7,1,156.285,1,-13.845,186.20036,0.22873333333333334,0.27708571428571427,0.6006952380952381,0.145984126984127,0.11233650793650794,0.07515873015873016,0.15523650793650795,0.4801920634920635,0.15761111111111112,0.16346825396825396,0.10068730158730159,0.21297619047619049,38.48735079365079,-35.75823968253968,-61.880720634920635,-22.118222222222222,-26.427090476190475,10.635657142857143,-7.527273015873016,-8.005126984126985,20.28006984126984,-10.730482539682539,-10.78324126984127,11.40391746031746
5dcdb5eb-cb72-4e6e-9e63-b7bace604965,SOHKLCA12A8C1414AB,Bon Jovi,Raise Your Hands,1986.0,,Unknown,US,US,Rock,1,1,139.95,4,-4.857,311.27465,0.36886011904761906,0.5362455357142858,0.3308809523809524,0.4109627976190476,0.23529166666666668,0.3560252976190476,0.44428422619047625,0.35635267857142855,0.7223556547619048,0.2952886904761905,0.2843794642857143,0.20178720238095238,51.88010863095238,42.987610119047616,39.960122023809525,-5.10260119047619,-11.1990625,-26.74790625,-1.598438988095238,0.5031473214285714,1.9472068452380955,0.5336785714285714,-0.2267693452380953,-3.78109375
fb7659b2-5ceb-45ac-be95-b0c1f832caec,SOESBTV12A8C1407EB,Bongzilla,Champagne & Reefer,2005.0,,Unknown,US,US,Rock,9,1,97.265,3,-4.627,286.58893,0.3170616883116883,0.3520762987012987,0.4294659090909091,0.32963961038961037,0.5990535714285714,0.29138474025974026,0.3805454545454545,0.17723863636363638,0.20551785714285714,0.30897727272727277,0.21845454545454548,0.44672564935064935,52.01346103896104,-22.786021103896104,16.42522077922078,-18.447772727272728,-36.829404220779224,-18.496089285714287,-21.446733766233766,-7.541050324675325,27.297352272727274,4.796147727272728,-1.8140892857142858,-5.111394480519481
ff609eb0-5425-4963-9e55-85d729f4648e,SOEKXKK12A8C1367A0,Otis Spann,No More Doggin',1995.0,Male,Male,US,US,Blues,0,1,63.255,4,-12.931,180.40118,0.44941284403669723,0.3527339449541284,0.3890183486238532,0.18381498470948013,0.3171941896024465,0.27672477064220186,0.2884709480122324,0.48354587155963297,0.23231192660550457,0.26714678899082567,0.3388761467889908,0.4019266055045872,41.65354281345566,0.021344036697247756,54.27425535168195,10.860379204892967,-30.074911314984707,0.5788119266055044,10.363056574923547,4.6103103975535165,-6.06619877675841,3.2398103975535166,-4.800177370030581,-7.103018348623853
b665b768-0d83-4363-950c-31ed39317c15,SORKWDV12A8C13B43B,Van Halen,From Afar (Album Version),1998.0,,Unknown,US,US,Rock,4,0,87.899,1,-9.057,324.23138,0.429417556346382,0.3259620403321471,0.3394709371293001,0.22794780545670226,0.41066192170818505,0.24290272835112692,0.24301779359430606,0.34288256227758007,0.22723250296559905,0.2596417556346382,0.20565243179122183,0.38279833926453144,43.82367497034401,55.81263582443654,29.69253262158956,-5.688113879003558,-0.8231779359430604,-12.38361447212337,-9.663217081850533,4.514692763938315,10.909075919335706,8.110899169632265,-4.57009015421115,1.8411150652431791
e29641cc-3658-4886-89d7-3a146d2d3d75,SOBOJXY12A6D4F79A0,Tim Wilson,Uncle B.S. - 1963,1999.0,Male,Male,US,US,,5,1,88.576,5,-12.36,100.67546,0.45069806763285025,0.46470772946859906,0.43643961352657007,0.4350797101449275,0.45900483091787436,0.4820507246376811,0.4519685990338164,0.4597512077294686,0.4571352657004831,0.4468140096618357,0.47403864734299517,0.4459082125603865,39.03470048309179,15.881471014492753,96.92334057971014,32.91016666666666,19.000881642512077,30.779405797101447,-24.576497584541062,0.2812463768115943,-4.597031400966184,5.976997584541063,-0.936512077294686,17.8534154589372
87c2d990-d33a-496a-a6c4-0acdd240550c,SOPGCJJ12A58A796B7,The Chap,Volumatic Spacer Device,2003.0,,Unknown,GB,GB,Rock,6,0,123.007,4,-8.337,207.28118,0.21339041095890413,0.29242351598173516,0.4087522831050228,0.1339840182648402,0.2603367579908676,0.13391666666666668,0.2611255707762557,0.1776301369863014,0.17220776255707765,0.38304452054794524,0.15131278538812787,0.4916426940639269,41.71177511415525,-36.20868036529681,-8.158286529680366,26.51060502283105,13.596600456621005,6.529284246575343,-35.171301369863016,-6.875754566210046,24.70423287671233,-0.5153995433789955,4.420997716894977,21.34118607305936
56956605-de13-467a-9348-1a92ee2bc27b,SOFYJDL12A58A7DD52,Månegarm,Vargbrodern Talar,2007.0,,Unknown,SE,SE,Rock,4,0,163.086,4,-6.769,92.76036,0.21735117056856187,0.2320334448160535,0.2041571906354515,0.17007692307692307,0.3809264214046823,0.26161204013377926,0.42820401337792635,0.3863979933110368,0.3483745819397993,0.49093311036789294,0.174314381270903,0.4353979933110368,46.766127090301005,-3.4077224080267556,13.697454849498326,-4.1666555183946485,-35.15151505016723,-4.55905016722408,5.40043143812709,-10.366160535117057,-2.6218327759197324,3.2129832775919733,0.958113712374582,17.06867558528428
45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,SOQKBQI12AB0182711,Britney Spears,3,2009.0,Female,Female,US,US,Pop,1,1,131.999,5,-6.278,465.47546,0.7280181593066447,0.5809616178291375,0.3984869995872885,0.43416549731737514,0.4143528683450268,0.5875307470078415,0.4860226991333058,0.46833429632686757,0.585678085018572,0.4234717292612463,0.3745418902187371,0.4671712752785802,46.62721543541065,14.994671481634338,-32.78636153528684,24.121260833677262,-10.098948411060668,-27.991684688402806,12.579932315311597,13.030615352868345,1.2775257944696659,7.914642591828312,8.166654973173753,4.3931972761040035
5b24fbab-c58f-4c37-a59d-ab232e2d98c4,SOUZAFY12A8C136709,Danny Elfman,Sleuthing,2002.0,Male,Male,US,US,Classical,5,0,86.901,5,-22.435,140.87791,0.4668377483443709,0.543432119205298,0.3703493377483444,0.4015182119205298,0.3692748344370861,0.30733609271523177,0.2128791390728477,0.22661423841059603,0.2732235099337748,0.2923344370860927,0.36108774834437085,0.28156456953642384,29.099190397350995,-47.374988410596025,-57.00718543046357,-1.8132615894039732,8.019991721854304,-12.523544701986754,9.906026490066225,-17.37007119205298,-1.6675347682119206,-0.5342119205298014,1.6454254966887416,5.01633940397351
7032cf8a-ca2e-48c4-bffe-a9a77e223bbb,SOHPAVE12A8AE47190,Junior Kimbrough,Meet Me in the City,1997.0,Male,Male,US,US,Blues,7,0,129.584,4,-14.023,190.06649,0.3465415430267062,0.17163946587537093,0.3259540059347181,0.24991246290801186,0.19673887240356083,0.6682774480712166,0.28071068249258163,0.33891988130563794,0.14377744807121662,0.25618249258160236,0.16022255192878337,0.13439020771513355,39.72829525222552,-120.63600148367952,56.640713649851634,17.467731454005936,-57.19310385756677,3.168683976261127,-9.79303412462908,-8.128007418397626,30.696789317507417,11.585612759643917,1.2607240356083087,6.191514836795252
d139d4d5-51fe-40d0-94b8-007786e1e346,SOVGOOO12AB0182D50,Flowin Immo et Les Freaqz,So hell mit Klause Duo,2009.0,,Unknown,,Unknown,,11,0,83.321,5,-7.486,225.59302,0.5043466666666666,0.6668211111111111,0.5275011111111111,0.3858111111111111,0.3414833333333333,0.43334333333333336,0.4480311111111111,0.3573766666666667,0.42001666666666665,0.4431366666666666,0.3853611111111111,0.3715344444444445,44.86965222222222,-4.175933333333333,-46.407784444444445,-9.882123333333334,0.5501922222222222,-10.646201111111111,-4.8238111111111115,-1.288946666666667,-10.521312222222223,5.531696666666667,-0.2684588888888889,1.749238888888889
1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f,SOBBCFN12A8C13E4D9,Luis Alberto Spinetta,Llama y Verás,2001.0,Male,Male,AR,AR,Rock,9,1,196.52,3,-16.079,209.47546,0.3133633916554509,0.4092086137281292,0.3107052489905788,0.19224629878869448,0.3405006729475101,0.13290982503364737,0.2577187079407806,0.2403620457604307,0.2592328398384926,0.3935679676985195,0.18964064602960967,0.25418842530282637,35.68485868102288,-51.46950740242261,-63.85129071332436,-12.143087483176313,-6.315267833109017,-19.738113055181696,5.094320323014805,0.2186554508748317,25.949541049798114,11.01920323014805,-0.9639205921938089,22.247833109017495
40b8a690-94e4-4c82-ad0f-73f4b841e46a,SOCNBUC12A81C2075A,Agnostic Front,Come Alive,2007.0,,Unknown,US,US,Rock,2,1,185.453,7,-5.218,122.17424,0.6265585774058577,0.6953891213389122,0.5586778242677825,0.4535585774058577,0.3518221757322176,0.303581589958159,0.4582991631799163,0.5026171548117155,0.466347280334728,0.4695794979079498,0.4134832635983264,0.33548953974895396,50.751828451882844,60.79410669456067,8.412052301255232,-7.213037656903765,-26.865322175732217,-28.717376569037658,-16.63134518828452,-1.231918410041841,9.602771966527197,8.183071129707113,1.382928870292887,-11.98668619246862
a66999a7-ae5c-460e-ba94-1a01143ae847,SOBBHAH12A6310FF6B,Snow Patrol,Spitting Games,2003.0,,Unknown,GB,GB,Rock,7,1,74.576,1,-14.848,229.642,0.3289416961130742,0.3255636042402827,0.5423480565371025,0.24250706713780917,0.3179505300353357,0.33349646643109543,0.45754593639575974,0.5162137809187279,0.33975265017667844,0.3953674911660777,0.2436183745583039,0.34303356890459363,38.53098763250883,-0.46261837455830407,-2.760879858657244,-6.210015901060071,-19.53301590106007,-9.771902826855124,-12.908501766784452,4.661531802120142,-9.650681978798586,-11.222537102473499,3.3325901060070673,8.946982332155477
